"Time","controller","gateway","kvm1","kvm2","storage"
2020-06-13 00:09:45,7.325382655268065,1.5559589602616386,1.3942665035964308,1.5421780859458223,3.311461722623088
2020-06-13 00:09:50,7.325229897156104,1.5559589602616386,1.394148264817363,1.5420081745706304,3.311461722623088
2020-06-13 00:09:55,7.325229897156104,1.5559359312561583,1.394148264817363,1.5420081745706304,3.311160527734469
2020-06-13 00:10:00,7.325071116708292,1.5559359312561583,1.394102128032626,1.5418502643490428,3.311160527734469
2020-06-13 00:10:05,7.325071116708292,1.555850038045703,1.394102128032626,1.5418502643490428,3.3108436613073833
2020-06-13 00:10:10,7.324901231191561,1.555850038045703,1.39397555021471,1.5416685143742614,3.3108436613073833
2020-06-13 00:10:15,7.324901231191561,1.555747931779261,1.39397555021471,1.5416685143742614,3.3116960248298466
2020-06-13 00:10:20,7.324690400505062,1.555747931779261,1.3938332704019119,1.541470877552198,3.3116960248298466
2020-06-13 00:10:25,7.324690400505062,1.5557092031047381,1.3938332704019119,1.541470877552198,3.3114347394843646
2020-06-13 00:10:30,7.324370161549043,1.5557092031047381,1.3937270229652299,1.5412931236014837,3.3114347394843646
2020-06-13 00:10:35,7.324370161549043,1.5556470597474115,1.3937270229652299,1.5412931236014837,3.311141487240954
2020-06-13 00:10:40,7.324228247460196,1.5556470597474115,1.393588943895674,1.5411357362827394,3.311141487240954
2020-06-13 00:10:45,7.324228247460196,1.5555452803565628,1.393588943895674,1.5411357362827394,3.3108400516497327
2020-06-13 00:10:50,7.324154443816866,1.5555452803565628,1.3934508530532685,1.541042271080395,3.3108400516497327
2020-06-13 00:10:55,7.324154443816866,1.5554586526193903,1.3934508530532685,1.541042271080395,3.3105544664294384
2020-06-13 00:11:00,7.3239558928576365,1.5554586526193903,1.3933529461870875,1.5408566722240336,3.3105544664294384
2020-06-13 00:11:05,7.3239558928576365,1.5553724221493148,1.3933529461870875,1.5408566722240336,3.3102465366200984
2020-06-13 00:11:10,7.323737068418312,1.5553724221493148,1.3932189391616334,1.5406673804931992,3.3102465366200984
2020-06-13 00:11:15,7.323737068418312,1.5555718507038518,1.3932189391616334,1.5406673804931992,3.311034654889633
2020-06-13 00:11:20,7.323544607710108,1.5555718507038518,1.3930929222274568,1.5405340565503245,3.311034654889633
2020-06-13 00:11:25,7.323544607710108,1.5557101504229953,1.3930929222274568,1.5405340565503245,3.310725686411653
2020-06-13 00:11:30,7.323355921909402,1.5557101504229953,1.392938938963606,1.5403608034687322,3.310725686411653
2020-06-13 00:11:35,7.323355921909402,1.5559098334354204,1.392938938963606,1.5403608034687322,3.3104090760783134
2020-06-13 00:11:40,7.323213908802417,1.5559098334354204,1.3928129510826892,1.54019154049847,3.3104090760783134
2020-06-13 00:11:45,7.323213908802417,1.5560377710719053,1.3928129510826892,1.54019154049847,3.310125905014072
2020-06-13 00:11:50,7.323140629887348,1.5560377710719053,1.3927112240826434,1.5400542984920995,3.310125905014072
2020-06-13 00:11:55,7.323140629887348,1.556007836842832,1.3927112240826434,1.5400542984920995,3.309801222752151
2020-06-13 00:12:00,7.3229688985245955,1.556007836842832,1.3926211923672827,1.5398888258039034,3.309801222752151
2020-06-13 00:12:05,7.3229688985245955,1.5559931380571879,1.3926211923672827,1.5398888258039034,3.3095179725749935
2020-06-13 00:12:10,7.322813048412636,1.5559931380571879,1.3924793774620303,1.5397157241403114,3.3095179725749935
2020-06-13 00:12:15,7.322813048412636,1.5560336368297567,1.3924793774620303,1.5397157241403114,3.3103059873099583
2020-06-13 00:12:20,7.322669452459896,1.5560336368297567,1.392341494136795,1.5395310645483273,3.3103059873099583
2020-06-13 00:12:25,7.322669452459896,1.5561853539408865,1.392341494136795,1.5395310645483273,3.3100136894428145
2020-06-13 00:12:30,7.32278983828688,1.5561853539408865,1.39219588311712,1.539358136284119,3.3100136894428145
2020-06-13 00:12:35,7.32278983828688,1.5561632096126488,1.39219588311712,1.539358136284119,3.309721219457351
2020-06-13 00:12:40,7.322714339924142,1.5561632096126488,1.3920583670032571,1.5392093421728203,3.309721219457351
2020-06-13 00:12:45,7.322714339924142,1.5561632096126488,1.3920583670032571,1.5392093421728203,3.3094848139301303

