"Time","controller","gateway","kvm1","kvm2","storage"
2020-06-13 00:08:20,63.4788502137834,93.33722739906463,24.936112985739655,24.94360605832059,18.489968111865952
2020-06-13 00:08:25,63.4788502137834,93.3558483509677,24.936112985739655,24.94360605832059,18.489175860088338
2020-06-13 00:08:30,63.480749752999024,93.3558483509677,24.935329396450147,24.94243067438633,18.489175860088338
2020-06-13 00:08:35,63.480749752999024,93.3558483509677,24.935329396450147,24.94243067438633,18.49313711897641
2020-06-13 00:08:40,63.478265740178585,93.3558483509677,24.939247342897698,24.94125529045206,18.49313711897641
2020-06-13 00:08:45,63.478265740178585,93.34330370968564,24.939247342897698,24.94125529045206,18.492344867198796
2020-06-13 00:08:50,63.47902068525146,93.34330370968564,24.937680164318678,24.9400799065178,18.492344867198796
2020-06-13 00:08:55,63.47902068525146,93.34643987000617,24.937680164318678,24.9400799065178,18.490760363643567
2020-06-13 00:09:00,63.478046562576786,93.34643987000617,24.936112985739655,24.941647085096818,18.490760363643567
2020-06-13 00:09:05,63.478046562576786,93.3448717898459,24.936112985739655,24.941647085096818,18.489175860088338
2020-06-13 00:09:10,63.47729161750391,93.3448717898459,24.935329396450147,24.940863495807307,18.489175860088338
2020-06-13 00:09:15,63.47729161750391,93.35114411048693,24.935329396450147,24.940863495807307,18.48838360831072
2020-06-13 00:09:20,63.47787609110872,93.35114411048693,24.937680164318678,24.94243067438633,18.48838360831072
2020-06-13 00:09:25,63.47787609110872,93.35565234094767,24.937680164318678,24.94243067438633,18.487591356533105
2020-06-13 00:09:30,63.47882586071654,93.35565234094767,24.936504780384404,24.941647085096818,18.487591356533105
2020-06-13 00:09:35,63.47882586071654,93.35878850126818,24.936504780384404,24.941647085096818,18.49155261542118
2020-06-13 00:09:40,63.479605158856266,93.35878850126818,24.935329396450147,24.943214263675838,18.49155261542118
2020-06-13 00:09:45,63.479605158856266,93.3619246615887,24.935329396450147,24.943214263675838,18.490760363643567
2020-06-13 00:09:50,63.47787609110872,93.3619246615887,24.934937601805384,24.94360605832059,18.490760363643567
2020-06-13 00:09:55,63.47787609110872,93.34781194014639,24.934937601805384,24.94360605832059,18.489968111865952
2020-06-13 00:10:00,63.4795808057894,93.34781194014639,24.937288369673915,24.94243067438633,18.489968111865952
2020-06-13 00:10:05,63.4795808057894,93.35878850126818,24.937288369673915,24.94243067438633,18.48838360831072
2020-06-13 00:10:10,63.47977563032434,93.35878850126818,24.935721191094895,24.942038879741567,18.48838360831072
2020-06-13 00:10:15,63.47977563032434,93.35722042110793,24.935721191094895,24.942038879741567,18.48679910475549
2020-06-13 00:10:20,63.47814397484426,93.35722042110793,24.935721191094895,24.94399785296535,18.48679910475549
2020-06-13 00:10:25,63.47814397484426,93.3619246615887,24.935721191094895,24.94399785296535,18.490760363643567
2020-06-13 00:10:30,63.47919115671954,93.3619246615887,24.937288369673915,24.94556503154437,18.490760363643567
2020-06-13 00:10:35,63.47919115671954,93.34781194014639,24.937288369673915,24.94556503154437,18.489968111865952
2020-06-13 00:10:40,63.47948339352194,93.34781194014639,24.936112985739655,24.94478144225486,18.489968111865952
2020-06-13 00:10:45,63.47948339352194,93.35251618062715,24.936112985739655,24.94478144225486,18.489175860088338
2020-06-13 00:10:50,63.47938598125447,93.35251618062715,24.937288369673915,24.94282246903108,18.489175860088338
2020-06-13 00:10:55,63.47938598125447,93.35251618062715,24.937288369673915,24.94282246903108,18.49313711897641
2020-06-13 00:11:00,63.478704095382184,93.35251618062715,24.939981957856606,24.94478144225486,18.49313711897641
2020-06-13 00:11:05,63.478704095382184,93.34624385998612,24.939981957856606,24.94478144225486,18.492344867198796
2020-06-13 00:11:10,63.47794915030932,93.34624385998612,24.939198368567094,24.94399785296535,18.492344867198796
2020-06-13 00:11:15,63.47794915030932,93.35996456138838,24.939198368567094,24.94399785296535,18.495513874309253
2020-06-13 00:11:20,63.479361628187604,93.35996456138838,24.938414779277586,24.943214263675838,18.495513874309253
2020-06-13 00:11:25,63.479361628187604,93.38485783393247,24.938414779277586,24.943214263675838,18.49472162253164
2020-06-13 00:11:30,63.479946101792414,93.38485783393247,24.940373752501365,24.94243067438633,18.49472162253164
2020-06-13 00:11:35,63.479946101792414,93.38779798423296,24.940373752501365,24.94243067438633,18.49313711897641
2020-06-13 00:11:40,63.478874566850266,93.38779798423296,24.938806573922346,24.942038879741567,18.49313711897641
2020-06-13 00:11:45,63.478874566850266,93.39563838503425,24.938806573922346,24.942038879741567,18.49155261542118
2020-06-13 00:11:50,63.48099328366769,93.39563838503425,24.938022984632834,24.94517323689961,18.49155261542118
2020-06-13 00:11:55,63.48099328366769,93.39563838503425,24.938022984632834,24.94517323689961,18.490760363643567
2020-06-13 00:12:00,63.48177258180743,93.39563838503425,24.936847600698574,24.94399785296535,18.490760363643567
2020-06-13 00:12:05,63.48177258180743,93.39877454535475,24.936847600698574,24.94399785296535,18.489968111865952
2020-06-13 00:12:10,63.48196740634236,93.39877454535475,24.939198368567094,24.943214263675838,18.489968111865952
2020-06-13 00:12:15,63.48196740634236,93.41680746719773,24.939198368567094,24.943214263675838,18.496999346392286
2020-06-13 00:12:20,63.48118810820262,93.41680746719773,24.937631189988075,24.94243067438633,18.496999346392286
2020-06-13 00:12:25,63.48118810820262,93.42464786799901,24.937631189988075,24.94243067438633,18.495414842837054
2020-06-13 00:12:30,63.481577757272504,93.42464786799901,24.939198368567094,24.94399785296535,18.495414842837054
2020-06-13 00:12:35,63.481577757272504,93.40877105637641,24.939198368567094,24.94399785296535,18.49462259105944
