"Time","controller","gateway","kvm1","kvm2","storage"
2020-06-11 16:15:15,96.07292344624841,85.27388265364125,45.21433254174647,45.22492884631001,40.28415978070557
2020-06-11 16:15:20,96.07522513720772,85.27388265364125,45.21433254174647,45.22492884631001,40.00211926511016
2020-06-11 16:15:25,96.07522513720772,85.26604231431136,45.21274804760612,45.22651334045036,40.00211926511016
2020-06-11 16:15:30,96.07404980565403,85.26604231431136,45.21274804760612,45.22651334045036,40.00053476783154
2020-06-11 16:15:35,96.07404980565403,85.2770187893732,45.21116355346578,45.22413659923984,40.00053476783154
2020-06-11 16:15:40,96.07831038253613,85.2770187893732,45.21116355346578,45.22413659923984,39.99944542595249
2020-06-11 16:15:45,96.07831038253613,85.28799526443504,45.2135402946763,45.22413659923984,39.99944542595249
2020-06-11 16:15:50,96.07752682816701,85.28799526443504,45.2135402946763,45.22413659923984,40.001822171870415
2020-06-11 16:15:55,96.07752682816701,85.30328392612833,45.211955800535954,45.22413659923984,40.001822171870415

